operation,language,kernel_name,duration_us,timestamp,grid_size,block_size,registers_per_thread,shared_mem_bytes,static_shared_mem_bytes,dynamic_shared_mem_bytes,occupancy,memory_throughput_gbps,compute_throughput_pct,l1_hit_rate,l1_bytes_total,l1_utilization,l2_hit_rate,l2_bytes_total,l2_bytes_miss,l2_utilization,dram_read_bytes,dram_write_bytes,dram_utilization,global_load_efficiency,global_store_efficiency,global_load_transactions,global_store_transactions,shared_utilization,shared_bank_conflicts
triangle,python,ampere_sgemm_128x128_nn,13.698,2026-09-10T01:16:05.710469,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.329,2026-09-10T01:16:05.710477,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.457,2026-09-10T01:16:05.710486,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.73,2026-09-10T01:16:05.710494,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.457,2026-09-10T01:16:05.710503,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.329,2026-09-10T01:16:05.710511,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.665,2026-09-10T01:16:05.710520,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.457,2026-09-10T01:16:05.710528,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.297,2026-09-10T01:16:05.710537,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.697,2026-09-10T01:16:05.710545,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.457,2026-09-10T01:16:05.710553,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.297,2026-09-10T01:16:05.710562,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.698,2026-09-10T01:16:05.710571,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.489,2026-09-10T01:16:05.710579,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.297,2026-09-10T01:16:05.710588,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.698,2026-09-10T01:16:05.710596,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.585,2026-09-10T01:16:05.710605,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.329,2026-09-10T01:16:05.710613,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.698,2026-09-10T01:16:05.710622,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.584,2026-09-10T01:16:05.710630,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.36,2026-09-10T01:16:05.710639,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.762,2026-09-10T01:16:05.710647,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.425,2026-09-10T01:16:05.710656,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.329,2026-09-10T01:16:05.710664,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.73,2026-09-10T01:16:05.710673,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.489,2026-09-10T01:16:05.710681,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.361,2026-09-10T01:16:05.710690,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.729,2026-09-10T01:16:05.710698,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.393,2026-09-10T01:16:05.710707,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.361,2026-09-10T01:16:05.710715,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.73,2026-09-10T01:16:05.710724,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.809,2026-09-10T01:16:05.710732,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.329,2026-09-10T01:16:05.710741,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.698,2026-09-10T01:16:05.710749,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.457,2026-09-10T01:16:05.710758,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.361,2026-09-10T01:16:05.710766,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.729,2026-09-10T01:16:05.710775,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.488,2026-09-10T01:16:05.710784,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.233,2026-09-10T01:16:05.710792,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.73,2026-09-10T01:16:05.710801,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.649,2026-09-10T01:16:05.710810,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.265,2026-09-10T01:16:05.710819,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.698,2026-09-10T01:16:05.710828,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.329,2026-09-10T01:16:05.710836,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.361,2026-09-10T01:16:05.710845,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.73,2026-09-10T01:16:05.710854,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.425,2026-09-10T01:16:05.710862,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.297,2026-09-10T01:16:05.710870,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.73,2026-09-10T01:16:05.710879,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.394,2026-09-10T01:16:05.710887,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.425,2026-09-10T01:16:05.710896,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.698,2026-09-10T01:16:05.710904,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.393,2026-09-10T01:16:05.710913,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.265,2026-09-10T01:16:05.710921,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.73,2026-09-10T01:16:05.710930,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.425,2026-09-10T01:16:05.710938,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.457,2026-09-10T01:16:05.710947,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.729,2026-09-10T01:16:05.710955,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.489,2026-09-10T01:16:05.710964,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.264,2026-09-10T01:16:05.710973,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.729,2026-09-10T01:16:05.710982,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.328,2026-09-10T01:16:05.710990,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.296,2026-09-10T01:16:05.710999,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.698,2026-09-10T01:16:05.711007,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.457,2026-09-10T01:16:05.711062,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.201,2026-09-10T01:16:05.711076,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.762,2026-09-10T01:16:05.711086,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.489,2026-09-10T01:16:05.711095,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.297,2026-09-10T01:16:05.711105,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.73,2026-09-10T01:16:05.711114,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.457,2026-09-10T01:16:05.711122,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7.297,2026-09-10T01:16:05.711131,"2048,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
triangle,python,ampere_sgemm_128x128_nn,13.73,2026-09-10T01:16:05.711140,"1,1,32","256,1,1",118,16640,16640,0,,,,,,,,,,,,,,,,,,,
